Time,Bits
16193,104
16199,104
16204,104
16210,104
16216,104
16222,104
16228,104
16233,104
16239,104
16245,104
16251,105
16256,104
16262,104
16268,104
16274,104
16280,104
